transitNr;orderNr;driverName;customerName;transitType;transitTypeShort;Status;countAllOrders;statusGreater30min;statusSerialSet;statusDateTime;statusHrsMin;distanceKm;statusGreater1km;DivisionCity;statusDate;remarks;latCust;lonCust;latApp;lonApp
T991146834;250952887; Irving Boyd;Customer 4132;delivery;D;delivered;26;1;1;18.11.2020 13:03;13:00;0,07;;Poznan;18.11.2020;;52.46600723;17.01420975;52.4666525;17.0144519
T991760743;250391600; Nicholas Harrington;Customer 5089;pickup;P;not delivered;17;;;18.11.2020 14:47;14:30;1,52;1;Lodz;18.11.2020;;51.79961521;19.38737448;51.8131384;19.3841619
T991760743;250678005; Nicholas Harrington;Customer 5089;pickup;P;delivered;17;1;;18.11.2020 14:16;14:00;0,65;1;Lodz;18.11.2020;;51.79961521;19.38737448;51.8040395;19.3812453
T991760743;250736720; Nicholas Harrington;Customer 4628;pickup;P;delivered;17;;1;18.11.2020 17:21;17:00;0,7;;Lodz;18.11.2020;;51.80259323;19.38902283;51.8056377;19.3979238
T991760743;250942568; Nicholas Harrington;Customer 1011;delivery;D;delivered;17;;1;18.11.2020 14:46;14:30;1,61;1;Lodz;18.11.2020;;51.80181503;19.39876556;51.8131384;19.3841619
T991760743;250316022; Nicholas Harrington;Customer 5089;pickup;P;not delivered;17;;;18.11.2020 14:47;14:30;1,52;;Lodz;18.11.2020;;51.79961521;19.38737448;51.8131384;19.3841619
T991760743;250786170; Nicholas Harrington;Customer 2680;pickup;P;delivered;17;1;;18.11.2020 18:13;18:00;15,45;1;Lodz;18.11.2020;;51.8058548;19.39962387;51.8903465;19.5775898
T991760743;250439557; Nicholas Harrington;Customer 2841;delivery;D;delivered;17;;;18.11.2020 12:48;12:30;1,89;1;Lodz;18.11.2020;;51.78069;19.44718;51.7865226;19.4215138
T991760743;250474943; Nicholas Harrington;Customer 3425;delivery;D;delivered;17;1;1;18.11.2020 12:25;12:00;0,08;1;Lodz;18.11.2020;;51.77826309;19.44665527;51.778141;19.4455589
T991760743;250510429; Nicholas Harrington;Customer 4612;delivery;D;delivered;17;;1;18.11.2020 17:21;17:00;1,29;;Lodz;18.11.2020;;51.81186295;19.38251114;51.8056163;19.3981913
T991760743;250435177; Nicholas Harrington;Customer 4475;delivery;D;delivered;17;1;;18.11.2020 14:46;14:30;2,35;;Lodz;18.11.2020;;51.79930878;19.40997696;51.8131384;19.3841619
T991760743;250277565; Nicholas Harrington;Customer 892;delivery;D;delivered;17;;;18.11.2020 13:28;13:00;1,58;;Lodz;18.11.2020;;51.81126669;19.41312129;51.7971056;19.4115115
T991760743;250602676; Nicholas Harrington;Customer 3680;delivery;D;delivered;17;1;;18.11.2020 12:25;12:00;0;;Lodz;18.11.2020;;51.77912903;19.44841766;51.7791572;19.4484007
T991760743;250306459; Nicholas Harrington;Customer 3530;delivery;D;delivered;17;;;18.11.2020 12:25;12:00;0,23;;Lodz;18.11.2020;;51.77912903;19.44841766;51.778141;19.4455589
T991760743;250964302; Nicholas Harrington;Customer 1096;delivery;D;delivered;17;1;;18.11.2020 13:27;13:00;1,03;;Lodz;18.11.2020;;51.80391312;19.42167664;51.7971091;19.411511
T991760743;250241439; Nicholas Harrington;Customer 3325;delivery;D;delivered;17;1;1;18.11.2020 12:26;12:00;0,39;;Lodz;18.11.2020;;51.77912903;19.44841766;51.7781551;19.44297
T991760743;250623036; Nicholas Harrington;Customer 3535;delivery;D;delivered;17;;1;18.11.2020 12:26;12:00;0,39;;Lodz;18.11.2020;;51.77912903;19.44841766;51.7781551;19.44297
T991760743;250428222; Nicholas Harrington;Customer 3994;delivery;D;delivered;17;1;;18.11.2020 14:46;14:30;2,49;;Lodz;18.11.2020;;51.79771805;19.41028976;51.8131384;19.3841619
T998372825;250959069; Douglas Craig;Customer 3771;delivery;D;delivered;12;;;18.11.2020 14:18;14:00;4,19;;Poznan;18.11.2020;;52.37767792;16.88302994;52.4112779;16.9108886
T998372825;250407747; Douglas Craig;Customer 4411;pickup;P;delivered;12;;;18.11.2020 14:41;14:30;3,15;;Poznan;18.11.2020;;52.37839896;16.89576093;52.39796911;16.86233826
T998372825;250407205; Douglas Craig;Customer 2676;delivery;D;delivered;12;;1;18.11.2020 13:57;13:30;10,6;;Poznan;18.11.2020;;52.3475647;16.79507065;52.4112779;16.9108886
T998372825;250886321; Douglas Craig;Customer 1267;pickup;P;not delivered;12;;;18.11.2020 14:18;14:00;5,07;;Poznan;18.11.2020;;52.44743605;16.86545084;52.4112779;16.9108886
T998372825;250738525; Douglas Craig;Customer 4422;delivery;D;delivered;12;1;;18.11.2020 12:07;12:00;1,07;;Poznan;18.11.2020;;52.4017601;16.9084549;52.4112779;16.9108886
T998372825;250534885; Douglas Craig;Customer 4533;delivery;D;delivered;12;1;;18.11.2020 14:52;14:30;0,21;;Poznan;18.11.2020;;52.404953;16.86435318;52.40374417;16.86191085
T998372825;250523648; Douglas Craig;Customer 3115;delivery;D;delivered;12;;;18.11.2020 12:19;12:00;2,25;;Poznan;18.11.2020;;52.39171219;16.90250397;52.4112779;16.9108886
T998675861;250384352; Mark Greer;Customer 199;delivery;D;delivered;17;;;18.11.2020 08:21;08:00;0,02;1;Leszno;18.11.2020;;52.60672379;15.91131973;52.6067787;15.9109873
T998675861;250352426; Mark Greer;Customer 1091;delivery;D;delivered;17;1;;18.11.2020 08:34;08:30;2,43;1;Leszno;18.11.2020;;52.63211441;15.90130615;52.613029;15.91885
T998675861;250889900; Mark Greer;Customer 3887;delivery;D;delivered;17;1;1;18.11.2020 12:18;12:00;5,68;;Leszno;18.11.2020;;52.67229462;15.30971527;52.6872273;15.2294697
T998675861;250384479; Mark Greer;Customer 199;delivery;D;delivered;17;1;;18.11.2020 08:21;08:00;0,02;;Leszno;18.11.2020;;52.60672379;15.91131973;52.6067787;15.9109873
T998675861;250357734; Mark Greer;Customer 1366;delivery;D;delivered;17;;1;18.11.2020 07:43;07:30;0,05;;Leszno;18.11.2020;;52.50089645;15.91334915;52.5008479;15.9126514
T994273004;250529561; Luis Paul;Customer 4078;delivery;D;delivered;14;1;;18.11.2020 11:49;11:30;35,65;;Leszno;18.11.2020;;52.70864487;15.36310577;52.423657;15.6031424
T994273004;250467175; Luis Paul;Customer 2387;delivery;D;delivered;14;1;1;18.11.2020 07:40;07:30;0,3;;Leszno;18.11.2020;;52.44388962;15.11778259;52.4465634;15.1172607
T994273004;250265257; Luis Paul;Customer 4450;pickup;P;delivered;14;;;18.11.2020 13:36;13:30;2,71;1;Leszno;18.11.2020;;52.31880188;16.12650299;52.3054173;16.0933881
T994273004;250711818; Luis Paul;Customer 4450;pickup;P;delivered;14;;1;18.11.2020 13:36;13:30;2,69;1;Leszno;18.11.2020;;52.31880188;16.12650299;52.3054422;16.0936489
T994273004;250612740; Luis Paul;Customer 4450;pickup;P;delivered;14;;1;18.11.2020 13:36;13:30;2,69;1;Leszno;18.11.2020;;52.31880188;16.12650299;52.3054424;16.0936508
T994273004;250660562; Luis Paul;Customer 724;delivery;D;delivered;14;1;1;18.11.2020 08:29;08:00;1,6;;Leszno;18.11.2020;;52.60206604;14.67818069;52.6118233;14.695575
T994273004;250819256; Luis Paul;Customer 1108;delivery;D;delivered;14;;;18.11.2020 10:49;10:30;0,13;1;Leszno;18.11.2020;;52.72728729;15.24267578;52.7263973;15.2438803
T994273004;250514555; Luis Paul;Customer 3967;delivery;D;delivered;14;1;;18.11.2020 12:40;12:30;3,38;1;Leszno;18.11.2020;;52.25053024;15.9252739;52.2526433;15.8759438
T994273004;250848636; Luis Paul;Customer 4449;pickup;P;delivered;14;1;1;18.11.2020 13:36;13:30;2,69;1;Leszno;18.11.2020;;52.31880188;16.12650299;52.3054409;16.0936356
T994273004;250245312; Luis Paul;Customer 4449;pickup;P;delivered;14;;1;18.11.2020 13:29;13:00;2,71;1;Leszno;18.11.2020;;52.31880188;16.12650299;52.3054509;16.0932643
T994273004;250463828; Luis Paul;Customer 5426;pickup;P;delivered;14;1;;18.11.2020 10:32;10:30;0,38;1;Leszno;18.11.2020;;52.74337006;15.24952316;52.741453;15.2542501
T994273004;250551583; Luis Paul;Customer 2498;delivery;D;delivered;14;;;18.11.2020 12:13;12:00;2,07;1;Leszno;18.11.2020;;52.35506439;15.82805252;52.3471719;15.8004807
T994273004;250515901; Luis Paul;Customer 3083;delivery;D;delivered;14;;1;18.11.2020 09:42;09:30;10,93;1;Leszno;18.11.2020;;52.77980423;14.94789124;52.8694738;15.0139293
T991952095;250336369; Nelson West;Customer 2687;pickup;P;delivered;12;1;;18.11.2020 09:31;09:30;0,68;1;Lodz;18.11.2020;;51.72581482;19.49449539;51.7200842;19.4911952
T991952095;250672591; Nelson West;Customer 1417;delivery;D;delivered;12;1;1;18.11.2020 09:00;08:30;0,05;;Lodz;18.11.2020;;51.7312851;19.5255394;51.7309087;19.5258084
T991952095;250874158; Nelson West;Customer 932;delivery;D;delivered;12;1;;18.11.2020 10:02;10:00;0,25;;Lodz;18.11.2020;;51.75027847;19.50576019;51.7519036;19.5033534
T991952095;250609437; Nelson West;Customer 2013;pickup;P;delivered;12;1;1;18.11.2020 12:18;12:00;0,17;;Lodz;18.11.2020;;51.71135712;19.45091248;51.7099487;19.451874
T991952095;250249764; Nelson West;Customer 834;delivery;D;delivered;12;1;1;18.11.2020 08:46;08:30;0,03;;Lodz;18.11.2020;;51.74659729;19.51678848;51.7464001;19.517052
T991952095;250932127; Nelson West;Customer 3340;delivery;D;delivered;12;;1;18.11.2020 10:40;10:30;0,13;;Lodz;18.11.2020;;51.75946426;19.46516418;51.758707;19.4638123
T991952095;250311377; Nelson West;Customer 3289;delivery;D;delivered;12;1;1;18.11.2020 10:40;10:30;0,14;;Lodz;18.11.2020;;51.75979233;19.4647522;51.7587123;19.4637938
T991952095;250322883; Nelson West;Customer 996;delivery;D;delivered;12;;;18.11.2020 08:26;08:00;0,07;1;Lodz;18.11.2020;;51.74440002;19.51556778;51.7444934;19.5165275
T991952095;250510652; Nelson West;Customer 840;delivery;D;delivered;12;1;1;18.11.2020 08:45;08:30;0,03;;Lodz;18.11.2020;;51.74659729;19.51678848;51.7464018;19.5170538
T991952095;250203288; Nelson West;Customer 3480;delivery;D;delivered;12;;;18.11.2020 10:40;10:30;0,13;;Lodz;18.11.2020;;51.75946426;19.46516418;51.7587132;19.463809
T991952095;250798438; Nelson West;Customer 833;delivery;D;delivered;12;1;1;18.11.2020 08:45;08:30;0,12;;Lodz;18.11.2020;;51.74749998;19.51709824;51.7464112;19.5170576
T991952095;250682734; Nelson West;Customer 832;delivery;D;delivered;12;1;;18.11.2020 08:45;08:30;0,12;;Lodz;18.11.2020;;51.74749998;19.51709824;51.7464;19.517052
T996151323;250318084;Brian Banks;Customer 425;pickup;P;delivered;15;;1;18.11.2020 12:20;12:00;0,1;;Lodz;18.11.2020;;51.81220245;19.38028717;51.8123313;19.3788575
T996151323;250383089;Brian Banks;Customer 425;pickup;P;delivered;15;1;;18.11.2020 12:20;12:00;0,1;;Lodz;18.11.2020;;51.81220245;19.38028717;51.8123313;19.3788575
T996151323;250331993;Brian Banks;Customer 801;pickup;P;delivered;15;1;1;18.11.2020 11:42;11:30;0,04;1;Lodz;18.11.2020;;51.81263733;19.39634323;51.8130087;19.3962824
T996151323;250911855;Brian Banks;Customer 330;delivery;D;delivered;15;1;1;18.11.2020 09:03;09:00;0,15;1;Lodz;18.11.2020;;51.739151;19.57920074;51.7404594;19.5793444
T996151323;250354570;Brian Banks;Customer 128;delivery;D;delivered;15;1;;18.11.2020 11:04;11:00;0,4;;Lodz;18.11.2020;;51.73555756;19.51488113;51.7324876;19.5119911
T996151323;250370900;Brian Banks;Customer 425;pickup;P;delivered;15;;1;18.11.2020 12:20;12:00;0,1;;Lodz;18.11.2020;;51.81220245;19.38028717;51.8123313;19.3788575
T993468958;250975297; Pablo Farmer;Customer 1471;pickup;P;delivered;27;;1;18.11.2020 15:51;15:30;0,02;1;Poznan;18.11.2020;;52.36882401;16.93412018;52.3687732;16.9344371
T993468958;250269184; Pablo Farmer;Customer 2956;delivery;D;delivered;27;1;1;18.11.2020 14:36;14:30;1,8;;Poznan;18.11.2020;;52.31225586;17.045784;52.3183105;17.0213521
T993468958;250251383; Pablo Farmer;Customer 2956;delivery;D;delivered;27;;;18.11.2020 14:36;14:30;1,8;;Poznan;18.11.2020;;52.31225586;17.045784;52.3183105;17.0213521
T993468958;250584640; Pablo Farmer;Customer 2958;delivery;D;delivered;27;1;1;18.11.2020 14:36;14:30;1,99;;Poznan;18.11.2020;;52.33500671;17.01107025;52.3183136;17.0213524
T993468958;250424963; Pablo Farmer;Customer 295;delivery;D;delivered;27;;1;18.11.2020 12:58;12:30;3,26;1;Poznan;18.11.2020;;52.31221008;17.04601669;52.3332374;17.0127459
T993468958;250214110; Pablo Farmer;Customer 295;delivery;D;delivered;27;1;;18.11.2020 12:58;12:30;3,26;1;Poznan;18.11.2020;;52.31221008;17.04601669;52.3332374;17.0127459
T993468958;250873918; Pablo Farmer;Customer 2959;delivery;D;delivered;27;;;18.11.2020 14:36;14:30;0,23;1;Poznan;18.11.2020;;52.31657028;17.01948547;52.3183132;17.021351
T993468958;250673809; Pablo Farmer;Customer 4174;delivery;D;delivered;27;1;;18.11.2020 13:45;13:30;0,02;1;Poznan;18.11.2020;;52.31657028;17.01948547;52.3165582;17.0197345
T993468958;250992701; Pablo Farmer;Customer 2959;delivery;D;delivered;27;;;18.11.2020 14:36;14:30;0,23;1;Poznan;18.11.2020;;52.31657028;17.01948547;52.3183132;17.021351
T994686329;250477821;Roosevelt Morgan;Customer 3951;pickup;P;delivered;21;1;1;18.11.2020 14:43;14:30;0,03;1;Poznan;18.11.2020;;52.42869949;16.83501434;52.4289092;16.8347331
T994686329;250328762;Roosevelt Morgan;Customer 3951;pickup;P;delivered;21;1;;18.11.2020 14:43;14:30;0,03;1;Poznan;18.11.2020;;52.42869949;16.83501434;52.4289092;16.8347331
T994686329;250565482;Roosevelt Morgan;Customer 3951;pickup;P;delivered;21;;;18.11.2020 14:43;14:30;0,03;1;Poznan;18.11.2020;;52.42869949;16.83501434;52.4289092;16.8347331
T994686329;250542246;Roosevelt Morgan;Customer 3951;pickup;P;delivered;21;;1;18.11.2020 14:43;14:30;0,03;1;Poznan;18.11.2020;;52.42869949;16.83501434;52.4289092;16.8347331
T994686329;250243135;Roosevelt Morgan;Customer 3951;pickup;P;delivered;21;;;18.11.2020 14:42;14:30;0,03;1;Poznan;18.11.2020;;52.42869949;16.83501434;52.4289092;16.8347331
T994686329;250914930;Roosevelt Morgan;Customer 3951;pickup;P;delivered;21;;;18.11.2020 14:43;14:30;0,03;1;Poznan;18.11.2020;;52.42869949;16.83501434;52.4289092;16.8347331
T994686329;250925340;Roosevelt Morgan;Customer 3951;pickup;P;delivered;21;;;18.11.2020 14:42;14:30;0,03;1;Poznan;18.11.2020;;52.42869949;16.83501434;52.4289092;16.8347331
T994686329;250606014;Roosevelt Morgan;Customer 3951;pickup;P;delivered;21;1;1;18.11.2020 14:43;14:30;0,03;1;Poznan;18.11.2020;;52.42869949;16.83501434;52.4289092;16.8347331
T994686329;250272584;Roosevelt Morgan;Customer 3951;pickup;P;delivered;21;;1;18.11.2020 14:42;14:30;0,03;1;Poznan;18.11.2020;;52.42869949;16.83501434;52.4289092;16.8347331
T994686329;250933261;Roosevelt Morgan;Customer 3951;pickup;P;delivered;21;1;1;18.11.2020 14:43;14:30;0,03;;Poznan;18.11.2020;;52.42869949;16.83501434;52.4289092;16.8347331
T994686329;250325074;Roosevelt Morgan;Customer 2887;delivery;D;delivered;21;1;;18.11.2020 13:34;13:30;1,31;;Poznan;18.11.2020;;52.44924545;16.66514587;52.4509216;16.6460829
T994686329;250792375;Roosevelt Morgan;Customer 2887;delivery;D;delivered;21;1;;18.11.2020 13:34;13:30;1,31;;Poznan;18.11.2020;;52.44924545;16.66514587;52.4509216;16.6460829
T994686329;250232785;Roosevelt Morgan;Customer 2884;delivery;D;delivered;21;1;;18.11.2020 13:33;13:30;1,31;1;Poznan;18.11.2020;;52.44924545;16.66514587;52.450939;16.6460889
T994686329;250607433;Roosevelt Morgan;Customer 841;delivery;D;delivered;21;1;;18.11.2020 11:16;11:00;2,11;;Poznan;18.11.2020;;52.4284668;16.80527496;52.4359332;16.776684
T994686329;250465988;Roosevelt Morgan;Customer 846;delivery;D;delivered;21;;1;18.11.2020 11:16;11:00;2,23;;Poznan;18.11.2020;;52.42787933;16.80567169;52.4359918;16.775768
T994686329;250892964;Roosevelt Morgan;Customer 2895;delivery;D;delivered;21;;1;18.11.2020 13:33;13:30;2,06;;Poznan;18.11.2020;;52.46635437;16.66291428;52.450919;16.6460835
T994686329;250769130;Roosevelt Morgan;Customer 847;delivery;D;delivered;21;;;18.11.2020 11:16;11:00;2,1;1;Poznan;18.11.2020;;52.42787933;16.80567169;52.4359083;16.7776808
T998642786;250987950;Warren Brewer;Customer 3264;delivery;D;delivered;5;1;1;18.11.2020 08:17;08:00;0,98;;Poznan;18.11.2020;;52.38617813;16.81962362;52.3879955;16.8055279
T998642786;250270250;Warren Brewer;Customer 5235;delivery;D;delivered;5;;1;18.11.2020 09:37;09:30;1,45;;Poznan;18.11.2020;;52.36667633;16.80934143;52.3585976;16.8260397
T998642786;250371741;Warren Brewer;Customer 3889;delivery;D;delivered;5;;;18.11.2020 09:13;09:00;0,02;;Poznan;18.11.2020;;52.38789749;16.84673691;52.3877931;16.8469968
T998642786;250959946;Warren Brewer;Customer 733;delivery;D;delivered;5;1;1;18.11.2020 08:17;08:00;1,09;;Poznan;18.11.2020;;52.38095028;16.81833421;52.3875125;16.8064041
T995033916;250529800; Phil Olson;Customer 4409;pickup;P;delivered;24;1;1;18.11.2020 13:00;12:30;3,62;;Poznan;18.11.2020;;52.34541321;16.83869553;52.33909467;16.89075935
T995033916;250584259; Phil Olson;Customer 1912;delivery;D;delivered;24;1;1;18.11.2020 10:13;10:00;0,35;1;Poznan;18.11.2020;;52.35290527;16.84762955;52.35601857;16.84766892
T995033916;250171572; Phil Olson;Customer 3912;pickup;P;delivered;24;;;18.11.2020 13:00;12:30;1,8;;Poznan;18.11.2020;;52.34519958;16.86632919;52.33907498;16.89076561
T995033916;250407205; Phil Olson;Customer 2676;delivery;D;not delivered;24;;;18.11.2020 09:47;09:30;3,57;1;Poznan;18.11.2020;;52.3475647;16.79507065;52.34405639;16.84715191
T995033916;250459973; Phil Olson;Customer 3912;pickup;P;delivered;24;;1;18.11.2020 13:00;12:30;1,8;;Poznan;18.11.2020;;52.34519958;16.86632919;52.3390828;16.89076312
T995033916;250819870; Phil Olson;Customer 3912;pickup;P;delivered;24;1;;18.11.2020 13:00;12:30;1,8;;Poznan;18.11.2020;;52.34519958;16.86632919;52.33908703;16.89076178
T995033916;250703026; Phil Olson;Customer 3912;pickup;P;delivered;24;1;;18.11.2020 13:00;12:30;1,8;1;Poznan;18.11.2020;;52.34519958;16.86632919;52.3390856;16.89076223
T995033916;250779148; Phil Olson;Customer 4842;pickup;P;delivered;24;;1;18.11.2020 13:36;13:30;7,01;1;Poznan;18.11.2020;;52.43706512;16.83799362;52.37408704;16.83940283
T995033916;250652439; Phil Olson;Customer 3912;pickup;P;delivered;24;;;18.11.2020 13:00;12:30;1,8;1;Poznan;18.11.2020;;52.34519958;16.86632919;52.33906446;16.89076896
T995033916;250908880; Phil Olson;Customer 3369;delivery;D;delivered;24;;;18.11.2020 11:47;11:30;0,15;1;Poznan;18.11.2020;;52.41134644;16.86154938;52.40998833;16.86186069
T995033916;250413450; Phil Olson;Customer 4842;pickup;P;delivered;24;1;;18.11.2020 13:36;13:30;7,01;;Poznan;18.11.2020;;52.43706512;16.83799362;52.37407784;16.83925797
T995033916;250284726; Phil Olson;Customer 1862;delivery;D;delivered;24;;1;18.11.2020 10:40;10:30;1,11;1;Poznan;18.11.2020;;52.36457825;16.83462906;52.37367555;16.84142489
T995033916;250737834; Phil Olson;Customer 5515;delivery;D;delivered;24;;;18.11.2020 09:17;09:00;0,57;1;Poznan;18.11.2020;;52.35727692;16.80767059;52.35275352;16.81154093
T995033916;250831699; Phil Olson;Customer 3547;delivery;D;delivered;24;;;18.11.2020 11:47;11:30;0,15;1;Poznan;18.11.2020;;52.41134644;16.86154938;52.40999628;16.86184781
T995033916;250291836; Phil Olson;Customer 2012;delivery;D;delivered;24;;;18.11.2020 09:36;09:30;0,03;;Poznan;18.11.2020;;52.34099197;16.84030914;52.34103575;16.84068596
T995033916;250310892; Phil Olson;Customer 347;delivery;D;delivered;24;;1;18.11.2020 09:46;09:30;0,02;;Poznan;18.11.2020;;52.34418106;16.84743881;52.34405639;16.84715191
T995033916;250623662; Phil Olson;Customer 2673;delivery;D;not delivered;24;;;18.11.2020 09:47;09:30;4,47;1;Poznan;18.11.2020;;52.34788513;16.78192955;52.34405639;16.84715191
T995033916;250792680; Phil Olson;Customer 2247;delivery;D;delivered;24;;1;18.11.2020 08:05;08:00;0,07;;Poznan;18.11.2020;;52.3459549;16.82901764;52.34548099;16.82824423
T995033916;250688785; Phil Olson;Customer 2247;delivery;D;delivered;24;;1;18.11.2020 08:05;08:00;0,07;;Poznan;18.11.2020;;52.3459549;16.82901764;52.34548099;16.82824423
T995033916;250326766; Phil Olson;Customer 3455;delivery;D;delivered;24;1;1;18.11.2020 11:47;11:30;0,14;1;Poznan;18.11.2020;;52.4112587;16.86160278;52.41000234;16.86182681
T995033916;250749924; Phil Olson;Customer 1376;delivery;D;delivered;24;1;1;18.11.2020 10:25;10:00;1,45;1;Poznan;18.11.2020;;52.35583115;16.84819794;52.36877536;16.84561388
T995033916;250705714; Phil Olson;Customer 3263;delivery;D;delivered;24;;;18.11.2020 11:14;11:00;0,32;1;Poznan;18.11.2020;;52.41120148;16.86629105;52.41008296;16.8619332
T995033916;250742076; Phil Olson;Customer 3261;delivery;D;delivered;24;1;1;18.11.2020 11:14;11:00;7,28;1;Poznan;18.11.2020;;52.45025635;16.9463501;52.41006345;16.86193605
T995033916;250682190; Phil Olson;Customer 1710;delivery;D;delivered;24;1;;18.11.2020 10:14;10:00;2,78;1;Poznan;18.11.2020;;52.34999466;16.88726425;52.35601344;16.84766415
T991271803;250404405; Benjamin Ramsey;Customer 3398;delivery;D;delivered;8;1;;18.11.2020 15:41;15:30;6,54;1;Poznan;18.11.2020;;52.43310547;16.93126678;52.4397843;16.8357629
T991271803;250273314; Benjamin Ramsey;Customer 3363;delivery;D;delivered;8;;1;18.11.2020 15:41;15:30;5,56;;Poznan;18.11.2020;;52.4372673;16.91742706;52.4398811;16.8357416
T991271803;250176978; Benjamin Ramsey;Customer 3398;delivery;D;delivered;8;;;18.11.2020 15:41;15:30;6,54;1;Poznan;18.11.2020;;52.43310547;16.93126678;52.4397843;16.8357629
T991271803;250200408; Benjamin Ramsey;Customer 3301;delivery;D;delivered;8;;1;18.11.2020 15:41;15:30;5,56;;Poznan;18.11.2020;;52.4372673;16.91742706;52.4397843;16.8357629
T991271803;250789321; Benjamin Ramsey;Customer 3681;delivery;D;delivered;8;;1;18.11.2020 15:41;15:30;7,73;1;Poznan;18.11.2020;;52.43188095;16.94861984;52.4397843;16.8357629
T991271803;250956614; Benjamin Ramsey;Customer 945;delivery;D;delivered;8;1;;18.11.2020 14:06;14:00;0,09;1;Poznan;18.11.2020;;52.43273926;16.94842911;52.4335748;16.9481885
T991271803;250686639; Benjamin Ramsey;Customer 3302;delivery;D;delivered;8;;1;18.11.2020 15:41;15:30;7,73;;Poznan;18.11.2020;;52.43188095;16.94861984;52.439789;16.8357503
T991271803;250799726; Benjamin Ramsey;Customer 3363;delivery;D;delivered;8;;;18.11.2020 15:41;15:30;5,56;;Poznan;18.11.2020;;52.4372673;16.91742706;52.4398811;16.8357416
T994787490;250317495; Neil Welch;Customer 2144;pickup;P;delivered;23;;;18.11.2020 16:53;16:30;0,23;1;Cracow;18.11.2020;;50.02259064;20.09011459;50.0222741;20.0868952
T994787490;250925386; Neil Welch;Customer 2144;pickup;P;delivered;23;1;;18.11.2020 16:53;16:30;0,23;;Cracow;18.11.2020;;50.02259064;20.09011459;50.0222741;20.0868952
T994787490;250257087; Neil Welch;Customer 2144;pickup;P;delivered;23;1;;18.11.2020 16:53;16:30;0,23;1;Cracow;18.11.2020;;50.02259064;20.09011459;50.0222741;20.0868952
T994787490;250448853; Neil Welch;Customer 2144;pickup;P;delivered;23;;;18.11.2020 16:53;16:30;0,23;1;Cracow;18.11.2020;;50.02259064;20.09011459;50.0222741;20.0868952
T994787490;250618698; Neil Welch;Customer 2144;pickup;P;delivered;23;;;18.11.2020 16:53;16:30;0,23;1;Cracow;18.11.2020;;50.02259064;20.09011459;50.0222741;20.0868952
T994787490;250449483; Neil Welch;Customer 2144;pickup;P;delivered;23;1;1;18.11.2020 16:53;16:30;0,23;1;Cracow;18.11.2020;;50.02259064;20.09011459;50.0222741;20.0868952
T994787490;250951932; Neil Welch;Customer 2144;pickup;P;delivered;23;;;18.11.2020 16:53;16:30;0,23;;Cracow;18.11.2020;;50.02259064;20.09011459;50.0222741;20.0868952
T994787490;250496328; Neil Welch;Customer 2144;pickup;P;delivered;23;;1;18.11.2020 16:53;16:30;0,23;1;Cracow;18.11.2020;;50.02259064;20.09011459;50.0222741;20.0868952
T994787490;250764857; Neil Welch;Customer 2144;pickup;P;delivered;23;1;1;18.11.2020 16:53;16:30;0,23;1;Cracow;18.11.2020;;50.02259064;20.09011459;50.0222741;20.0868952
T994787490;250939416; Neil Welch;Customer 2144;pickup;P;delivered;23;;1;18.11.2020 16:53;16:30;0,23;1;Cracow;18.11.2020;;50.02259064;20.09011459;50.0222741;20.0868952
T994787490;250989834; Neil Welch;Customer 2144;pickup;P;delivered;23;;1;18.11.2020 16:53;16:30;0,23;;Cracow;18.11.2020;;50.02259064;20.09011459;50.0222741;20.0868952
T994787490;250842795; Neil Welch;Customer 2144;pickup;P;delivered;23;1;;18.11.2020 16:53;16:30;0,23;1;Cracow;18.11.2020;;50.02259064;20.09011459;50.0222741;20.0868952
T994787490;250350467; Neil Welch;Customer 2144;pickup;P;delivered;23;1;1;18.11.2020 16:53;16:30;0,23;1;Cracow;18.11.2020;;50.02259064;20.09011459;50.0222741;20.0868952
T991918329;250981945; Roosevelt Wong;Customer 1181;delivery;D;delivered;6;1;;18.11.2020 09:10;09:00;0,14;;Poznan;18.11.2020;;52.41617584;16.76465988;52.4164306;16.7666531
T991918329;250609872; Roosevelt Wong;Customer 1181;delivery;D;delivered;6;;;18.11.2020 09:10;09:00;0,14;;Poznan;18.11.2020;;52.41617584;16.76465988;52.4164306;16.7666531
T991918329;250715886; Roosevelt Wong;Customer 2088;delivery;D;delivered;6;1;1;18.11.2020 10:15;10:00;0,52;;Poznan;18.11.2020;;52.44858551;16.72430038;52.4499415;16.7169594
T991918329;250296069; Roosevelt Wong;Customer 4866;pickup;P;delivered;6;1;;18.11.2020 11:56;11:30;0,09;;Poznan;18.11.2020;;52.40673447;16.72897339;52.406428;16.7277378
T991918329;250408947; Roosevelt Wong;Customer 771;delivery;D;delivered;6;1;1;18.11.2020 08:46;08:30;0,13;;Poznan;18.11.2020;;52.40436172;16.79670715;52.4046661;16.7986126
T991918329;250676229; Roosevelt Wong;Customer 1703;delivery;D;delivered;6;;;18.11.2020 10:34;10:30;0,1;;Poznan;18.11.2020;;52.45807105;16.67866999;52.4573459;16.6796126
T997130110;250304123; Raymond Logan;Customer 3016;pickup;P;delivered;17;1;;18.11.2020 12:27;12:00;0,66;;Gdynia;18.11.2020;;54.23875046;18.20233917;54.2445053;18.1996123
T997130110;250448063; Raymond Logan;Customer 4414;delivery;D;delivered;17;;1;18.11.2020 09:48;09:30;6,9;;Gdynia;18.11.2020;;54.3425827;18.36144638;54.2805877;18.3591183
