transitNr;orderNr;driverName;customerName;transitType;transitTypeShort;Status;countAllOrders;statusGreater30min;statusSerialSet;statusDateTime;statusHrsMin;distanceKm;statusGreater1km;DivisionCity;latCust;lonCust;latApp;lonApp
T993019777;250633380; Rene Colon;Customer 5108;delivery;D;delivered;17;NULL;1;18.11.2020 09:01;09:00;0,02;1;Cracow;50,05854416;19,92750549;50,0587144;19,9273795
T993019777;250484015; Rene Colon;Customer 2948;delivery;D;delivered;17;1;NULL;18.11.2020 11:45;11:30;0,95;1;Cracow;50,06887054;19,86154556;50,0678147;19,8484007
T991325912;250418729; Roger Banks;Customer 530;delivery;D;delivered;19;1;1;18.11.2020 13:57;13:30;0,02;1;Cracow;50,02534485;20,21315384;50,025428;20,2129209
T991325912;250258450; Roger Banks;Customer 3121;delivery;D;delivered;19;NULL;NULL;18.11.2020 09:52;09:30;0,06;1;Cracow;50,07825851;20,00717926;50,078759;20,0067432
T991325912;250849260; Roger Banks;Customer 1542;delivery;D;delivered;19;1;1;18.11.2020 11:44;11:30;0,03;NULL;Cracow;50,08966064;20,04185104;50,0895227;20,0422752
T991325912;250403973; Roger Banks;Customer 3723;delivery;D;delivered;19;NULL;NULL;18.11.2020 12:03;12:00;0,56;NULL;Cracow;50,08501434;20,06339645;50,0877065;20,0699574
T991325912;250677347; Roger Banks;Customer 1230;delivery;D;delivered;19;NULL;NULL;18.11.2020 10:50;10:30;0,03;NULL;Cracow;50,08639908;20,01417923;50,0863004;20,0145553
T991325912;250499918; Roger Banks;Customer 1679;delivery;D;delivered;19;1;NULL;18.11.2020 11:38;11:30;0,02;1;Cracow;50,08969116;20,04424667;50,0895458;20,0440983
T991325912;250175443; Roger Banks;Customer 3450;delivery;D;delivered;19;NULL;1;18.11.2020 15:32;15:30;0,17;1;Cracow;50,06451797;19,99954224;50,0631616;19,9983825
T995239723;250683427;Johnny Brown;Customer 3362;delivery;D;delivered;27;1;NULL;18.11.2020 15:05;15:00;0,47;1;Cracow;50,01408386;19,92827225;50,0106803;19,9320963
T995239723;250237219;Johnny Brown;Customer 2947;pickup;P;delivered;27;NULL;1;18.11.2020 15:49;15:30;2,14;1;Cracow;50,00025149;19,92139529;50,0183486;19,9316629
T995239723;250362528;Johnny Brown;Customer 2947;pickup;P;delivered;27;1;NULL;18.11.2020 15:49;15:30;2,14;1;Cracow;50,00025149;19,92139529;50,0183245;19,93173
T995239723;250445805;Johnny Brown;Customer 2926;pickup;P;delivered;27;1;NULL;18.11.2020 16:29;16:00;0,24;NULL;Cracow;50,05031616;20,00909614;50,0489772;20,011809
T995239723;250412760;Johnny Brown;Customer 2926;pickup;P;delivered;27;1;NULL;18.11.2020 16:29;16:00;0,25;NULL;Cracow;50,05031616;20,00909614;50,0489659;20,011818
T995239723;250944655;Johnny Brown;Customer 2926;pickup;P;delivered;27;NULL;1;18.11.2020 16:29;16:00;0,24;NULL;Cracow;50,05031616;20,00909614;50,049008;20,0118007
T995239723;250543230;Johnny Brown;Customer 3516;delivery;D;delivered;27;1;NULL;18.11.2020 15:05;15:00;0,8;1;Cracow;50,01773834;19,93445206;50,0106803;19,9320963
T995239723;250319546;Johnny Brown;Customer 1049;delivery;D;delivered;27;1;NULL;18.11.2020 10:13;10:00;0,48;1;Cracow;50,01409149;19,93151474;50,0097959;19,9313245
T995239723;250514251;Johnny Brown;Customer 2032;delivery;D;delivered;27;1;1;18.11.2020 11:59;11:30;2,49;NULL;Cracow;50,01758194;19,93444824;50,009305;19,9021187
T995239723;250739625;Johnny Brown;Customer 1494;delivery;D;delivered;27;NULL;1;18.11.2020 11:55;11:30;1,78;NULL;Cracow;49,99980164;19,92170334;50,0095077;19,9019174
T995239723;250642456;Johnny Brown;Customer 645;delivery;D;delivered;27;1;1;18.11.2020 11:21;11:00;1,51;NULL;Cracow;50,01245117;19,92870331;49,9996987;19,9215963
T995239723;250640170;Johnny Brown;Customer 3287;delivery;D;delivered;27;1;NULL;18.11.2020 15:05;15:00;0,79;1;Cracow;50,01758194;19,93444824;50,0106804;19,9320984
T995239723;250551077;Johnny Brown;Customer 699;pickup;P;delivered;27;NULL;NULL;18.11.2020 15:20;15:00;1,23;NULL;Cracow;50,00814819;19,93551636;50,0191687;19,9338084
T995239723;250292553;Johnny Brown;Customer 699;pickup;P;delivered;27;NULL;NULL;18.11.2020 15:20;15:00;1,23;NULL;Cracow;50,00814819;19,93551636;50,0191687;19,9338083
T995239723;250885133;Johnny Brown;Customer 699;pickup;P;delivered;27;NULL;1;18.11.2020 15:20;15:00;1,23;NULL;Cracow;50,00814819;19,93551636;50,0191687;19,9338083
T995239723;250414805;Johnny Brown;Customer 699;pickup;P;delivered;27;NULL;NULL;18.11.2020 15:20;15:00;1,23;NULL;Cracow;50,00814819;19,93551636;50,0191687;19,9338083
T995239723;250464585;Johnny Brown;Customer 699;pickup;P;delivered;27;1;1;18.11.2020 15:20;15:00;1,23;NULL;Cracow;50,00814819;19,93551636;50,0191687;19,9338083
T995239723;250265190;Johnny Brown;Customer 699;pickup;P;delivered;27;NULL;NULL;18.11.2020 15:20;15:00;1,23;NULL;Cracow;50,00814819;19,93551636;50,0191687;19,9338083
T995239723;250708973;Johnny Brown;Customer 2947;pickup;P;delivered;27;1;1;18.11.2020 15:49;15:30;2,14;NULL;Cracow;50,00025149;19,92139529;50,0183205;19,9317402
T995239723;250496961;Johnny Brown;Customer 912;delivery;D;delivered;27;1;1;18.11.2020 12:18;12:00;3,18;NULL;Cracow;50,00963211;19,93492126;50,017594;19,8923567
T995239723;250992979;Johnny Brown;Customer 1107;delivery;D;delivered;27;1;1;18.11.2020 09:29;09:00;0,27;NULL;Cracow;50,02775574;19,95278931;50,0269555;19,949277
T995239723;250259227;Johnny Brown;Customer 3464;delivery;D;delivered;27;1;1;18.11.2020 15:05;15:00;0,47;NULL;Cracow;50,01408768;19,92825699;50,0106803;19,9320964
T995239723;250876360;Johnny Brown;Customer 3133;delivery;D;delivered;27;NULL;1;18.11.2020 13:11;13:00;0,84;NULL;Cracow;50,01706696;19,9033432;50,00957;19,901643
T995239723;250598632;Johnny Brown;Customer 3133;delivery;D;delivered;27;NULL;1;18.11.2020 13:11;13:00;0,84;NULL;Cracow;50,01706696;19,9033432;50,00957;19,901643
T995239723;250204093;Johnny Brown;Customer 2926;pickup;P;delivered;27;1;NULL;18.11.2020 16:29;16:00;0,24;NULL;Cracow;50,05031616;20,00909614;50,048977;20,0118092
T995239723;250627838;Johnny Brown;Customer 2926;pickup;P;delivered;27;1;NULL;18.11.2020 16:29;16:00;0,24;NULL;Cracow;50,05031616;20,00909614;50,0490279;20,0117912
T995223681;250995391; Merle Chavez;Customer 338;pickup;P;delivered;14;NULL;NULL;18.11.2020 16:42;16:30;11,88;NULL;Cracow;50,0580368;19,77664566;50,0377318;19,9394542
T995223681;250366367; Merle Chavez;Customer 3768;delivery;D;delivered;14;NULL;NULL;18.11.2020 15:51;15:30;0,21;NULL;Cracow;50,07717896;19,76045227;50,0773555;19,7575544
T995223681;250474276; Merle Chavez;Customer 1979;delivery;D;delivered;14;NULL;NULL;18.11.2020 11:31;11:30;0,21;NULL;Cracow;50,08040619;19,87050247;50,0790895;19,8684164
T995223681;250788075; Merle Chavez;Customer 2441;delivery;D;delivered;14;1;NULL;18.11.2020 12:03;12:00;0,06;NULL;Cracow;50,11817169;19,87456512;50,1180758;19,8754024
T995223681;250225231; Merle Chavez;Customer 1419;delivery;D;delivered;14;1;NULL;18.11.2020 13:39;13:30;0,26;NULL;Cracow;50,1159668;19,87402725;50,1163577;19,8775602
T995223681;250320420; Merle Chavez;Customer 2896;delivery;D;delivered;14;NULL;NULL;18.11.2020 11:04;11:00;0,18;NULL;Cracow;50,08103943;19,8743782;50,0802522;19,8765255
T995223681;250486530; Merle Chavez;Customer 3735;delivery;D;delivered;14;NULL;NULL;18.11.2020 11:14;11:00;0,09;NULL;Cracow;50,07905;19,87387;50,0783418;19,8732756
T995223681;250658690; Merle Chavez;Customer 811;delivery;D;delivered;14;1;NULL;18.11.2020 12:03;12:00;1,44;NULL;Cracow;50,12908173;19,86490631;50,1180643;19,8754037
T995223681;250455408; Merle Chavez;Customer 114;delivery;D;delivered;14;NULL;1;18.11.2020 15:40;15:30;3,66;NULL;Cracow;50,03875732;19,76820374;50,0713809;19,7612233
T995223681;250775171; Merle Chavez;Customer 884;delivery;D;delivered;14;1;NULL;18.11.2020 14:22;14:00;0,59;NULL;Cracow;50,06650218;19,79342318;50,0668853;19,8016105
T995223681;250783004; Merle Chavez;Customer 3885;delivery;D;delivered;14;NULL;1;18.11.2020 13:52;13:30;0,01;NULL;Cracow;50,11500168;19,83484268;50,1150854;19,8347061
T993905573;250894951; Trevor Garner;Customer 2800;delivery;D;delivered;17;1;NULL;17.11.2020 11:21;11:00;7,97;NULL;Gdynia;54,45667063;18,38861851;54,5092104;18,3049786
T993905573;250546395; Trevor Garner;Customer 1674;delivery;D;delivered;17;NULL;1;17.11.2020 12:54;12:30;0,01;NULL;Gdynia;54,58731842;18,38900375;54,5873541;18,3891979
T993905573;250864946; Trevor Garner;Customer 5413;delivery;D;delivered;17;NULL;1;17.11.2020 12:22;12:00;0,05;NULL;Gdynia;54,55872345;18,39752197;54,558949;18,398123
T993905573;250779633; Trevor Garner;Customer 3717;delivery;D;delivered;17;NULL;NULL;17.11.2020 12:22;12:00;0,05;NULL;Gdynia;54,55865097;18,39758301;54,5589405;18,3981188
T993905573;250720926; Trevor Garner;Customer 1633;delivery;D;delivered;17;NULL;1;17.11.2020 15:21;15:00;13,76;1;Gdynia;54,60966492;18,19957733;54,4867513;18,2221521
T995589330;250790665; Kurt Lynch;Customer 4090;pickup;P;delivered;27;1;1;18.11.2020 15:33;15:30;22,17;1;Cracow;49,971138;20,29813004;50,04819796;20,01286671
T995589330;250979824; Kurt Lynch;Customer 4090;pickup;P;delivered;27;NULL;1;18.11.2020 15:33;15:30;22,19;1;Cracow;49,971138;20,29813004;50,04814929;20,01253574
T995589330;250595071; Kurt Lynch;Customer 4090;pickup;P;delivered;27;NULL;NULL;18.11.2020 15:33;15:30;22,24;1;Cracow;49,971138;20,29813004;50,0485709;20,01207926
T995589330;250773752; Kurt Lynch;Customer 4090;pickup;P;delivered;27;1;NULL;18.11.2020 15:33;15:30;22,27;1;Cracow;49,971138;20,29813004;50,0485783;20,01170037
T995589330;250410031; Kurt Lynch;Customer 4090;pickup;P;delivered;27;1;NULL;18.11.2020 15:33;15:30;22,25;1;Cracow;49,971138;20,29813004;50,04852783;20,01194274
T995589330;250287274; Kurt Lynch;Customer 4090;pickup;P;delivered;27;NULL;1;18.11.2020 15:33;15:30;22,25;1;Cracow;49,971138;20,29813004;50,04850822;20,01186373
T995589330;250585465; Kurt Lynch;Customer 4090;pickup;P;delivered;27;1;1;18.11.2020 15:33;15:30;22,26;1;Cracow;49,971138;20,29813004;50,04849745;20,01173064
T995589330;250490221; Kurt Lynch;Customer 4090;pickup;P;delivered;27;NULL;1;18.11.2020 15:33;15:30;22,26;1;Cracow;49,971138;20,29813004;50,04849866;20,01176425
T995589330;250646881; Kurt Lynch;Customer 4090;pickup;P;delivered;27;1;1;18.11.2020 15:33;15:30;22,27;1;Cracow;49,971138;20,29813004;50,04865482;20,01171668
T995589330;250844900; Kurt Lynch;Customer 4090;pickup;P;delivered;27;1;NULL;18.11.2020 15:33;15:30;22,27;1;Cracow;49,971138;20,29813004;50,04862402;20,01172866
T995589330;250436643; Kurt Lynch;Customer 4090;pickup;P;delivered;27;1;1;18.11.2020 15:33;15:30;22,24;NULL;Cracow;49,971138;20,29813004;50,04853679;20,01198987
T995589330;250201629; Kurt Lynch;Customer 4090;pickup;P;delivered;27;NULL;NULL;18.11.2020 15:33;15:30;22,26;1;Cracow;49,971138;20,29813004;50,04850809;20,01170559
T995589330;250420590; Kurt Lynch;Customer 2203;delivery;D;delivered;27;NULL;NULL;18.11.2020 12:47;12:30;1,95;NULL;Cracow;50,02135849;20,09182739;50,02408162;20,11870304
T995589330;250764679; Kurt Lynch;Customer 2060;delivery;D;delivered;27;1;1;18.11.2020 11:09;11:00;0,15;1;Cracow;50,03011703;20,0395813;50,02961061;20,03760454
T995589330;250265681; Kurt Lynch;Customer 4823;delivery;D;delivered;27;1;NULL;18.11.2020 08:32;08:30;0,07;NULL;Cracow;50,05331421;19,98410797;50,05387171;19,98442174
T995589330;250575451; Kurt Lynch;Customer 1837;delivery;D;delivered;27;NULL;1;18.11.2020 09:57;09:30;0,12;NULL;Cracow;50,03204934;20,01104285;50,03169058;20,01260756
T995589330;250674795; Kurt Lynch;Customer 1013;delivery;D;delivered;27;NULL;NULL;18.11.2020 11:09;11:00;2,22;NULL;Cracow;50,03142548;20,00673676;50,02968929;20,03765524
T995589330;250933136; Kurt Lynch;Customer 1484;delivery;D;delivered;27;NULL;1;18.11.2020 08:51;08:30;0,14;1;Cracow;50,04671478;19,97481537;50,04798673;19,97484915
T995589330;250447957; Kurt Lynch;Customer 2208;delivery;D;delivered;27;1;1;18.11.2020 09:57;09:30;0,64;NULL;Cracow;50,03382492;20,00419235;50,03169728;20,01249085
T995589330;250829984; Kurt Lynch;Customer 1812;delivery;D;delivered;27;NULL;1;18.11.2020 11:09;11:00;0,4;NULL;Cracow;50,03120981;20,04300881;50,02974015;20,03790596
T995589330;250927391; Kurt Lynch;Customer 4260;delivery;D;delivered;27;1;NULL;18.11.2020 11:52;11:30;1,64;NULL;Cracow;50,02420807;20,03811646;50,03134028;20,05807428
T995589330;250643273; Kurt Lynch;Customer 4163;delivery;D;delivered;27;NULL;1;18.11.2020 09:33;09:30;0,04;NULL;Cracow;50,03406143;20,00667191;50,03396749;20,00619076
T995589330;250338642; Kurt Lynch;Customer 1811;delivery;D;delivered;27;NULL;NULL;18.11.2020 11:09;11:00;0,13;1;Cracow;50,03011703;20,0395813;50,02972816;20,03780951
T991146834;250338165; Irving Boyd;Customer 1467;pickup;P;delivered;26;1;1;18.11.2020 15:09;15:00;0,1;1;Poznan;52,42692566;16,97002029;52,4264429;16,9712616
T991146834;250786276; Irving Boyd;Customer 1467;pickup;P;delivered;26;1;1;18.11.2020 15:09;15:00;0,1;1;Poznan;52,42692566;16,97002029;52,4264426;16,971265
T991146834;250860188; Irving Boyd;Customer 1467;pickup;P;delivered;26;NULL;1;18.11.2020 15:09;15:00;0,1;NULL;Poznan;52,42692566;16,97002029;52,4264458;16,9712773
T991146834;250276916; Irving Boyd;Customer 4377;delivery;D;delivered;26;NULL;NULL;18.11.2020 13:22;13:00;4,37;NULL;Poznan;52,49853592;16,97651638;52,5376455;16,9823473
T991146834;250952887; Irving Boyd;Customer 4132;delivery;D;delivered;26;1;1;18.11.2020 13:03;13:00;0,07;NULL;Poznan;52,46600723;17,01420975;52,4666525;17,0144519
T991760743;250391600; Nicholas Harrington;Customer 5089;pickup;P;not delivered;17;NULL;NULL;18.11.2020 14:47;14:30;1,52;1;Lodz;51,79961521;19,38737448;51,8131384;19,3841619
T991760743;250678005; Nicholas Harrington;Customer 5089;pickup;P;delivered;17;1;NULL;18.11.2020 14:16;14:00;0,65;1;Lodz;51,79961521;19,38737448;51,8040395;19,3812453
T991760743;250736720; Nicholas Harrington;Customer 4628;pickup;P;delivered;17;NULL;1;18.11.2020 17:21;17:00;0,7;NULL;Lodz;51,80259323;19,38902283;51,8056377;19,3979238
T991760743;250942568; Nicholas Harrington;Customer 1011;delivery;D;delivered;17;NULL;1;18.11.2020 14:46;14:30;1,61;1;Lodz;51,80181503;19,39876556;51,8131384;19,3841619
T991760743;250316022; Nicholas Harrington;Customer 5089;pickup;P;not delivered;17;NULL;NULL;18.11.2020 14:47;14:30;1,52;NULL;Lodz;51,79961521;19,38737448;51,8131384;19,3841619
T991760743;250786170; Nicholas Harrington;Customer 2680;pickup;P;delivered;17;1;NULL;18.11.2020 18:13;18:00;15,45;1;Lodz;51,8058548;19,39962387;51,8903465;19,5775898
T991760743;250439557; Nicholas Harrington;Customer 2841;delivery;D;delivered;17;NULL;NULL;18.11.2020 12:48;12:30;1,89;1;Lodz;51,78069;19,44718;51,7865226;19,4215138
T991760743;250474943; Nicholas Harrington;Customer 3425;delivery;D;delivered;17;1;1;18.11.2020 12:25;12:00;0,08;1;Lodz;51,77826309;19,44665527;51,778141;19,4455589
T991760743;250510429; Nicholas Harrington;Customer 4612;delivery;D;delivered;17;NULL;1;18.11.2020 17:21;17:00;1,29;NULL;Lodz;51,81186295;19,38251114;51,8056163;19,3981913
T991760743;250435177; Nicholas Harrington;Customer 4475;delivery;D;delivered;17;1;NULL;18.11.2020 14:46;14:30;2,35;NULL;Lodz;51,79930878;19,40997696;51,8131384;19,3841619
T991760743;250277565; Nicholas Harrington;Customer 892;delivery;D;delivered;17;NULL;NULL;18.11.2020 13:28;13:00;1,58;NULL;Lodz;51,81126669;19,41312129;51,7971056;19,4115115
T991760743;250602676; Nicholas Harrington;Customer 3680;delivery;D;delivered;17;1;NULL;18.11.2020 12:25;12:00;0;NULL;Lodz;51,77912903;19,44841766;51,7791572;19,4484007
T991760743;250306459; Nicholas Harrington;Customer 3530;delivery;D;delivered;17;NULL;NULL;18.11.2020 12:25;12:00;0,23;NULL;Lodz;51,77912903;19,44841766;51,778141;19,4455589
T991760743;250964302; Nicholas Harrington;Customer 1096;delivery;D;delivered;17;1;NULL;18.11.2020 13:27;13:00;1,03;NULL;Lodz;51,80391312;19,42167664;51,7971091;19,411511
T991760743;250241439; Nicholas Harrington;Customer 3325;delivery;D;delivered;17;1;1;18.11.2020 12:26;12:00;0,39;NULL;Lodz;51,77912903;19,44841766;51,7781551;19,44297
T991760743;250623036; Nicholas Harrington;Customer 3535;delivery;D;delivered;17;NULL;1;18.11.2020 12:26;12:00;0,39;NULL;Lodz;51,77912903;19,44841766;51,7781551;19,44297
T991760743;250428222; Nicholas Harrington;Customer 3994;delivery;D;delivered;17;1;NULL;18.11.2020 14:46;14:30;2,49;NULL;Lodz;51,79771805;19,41028976;51,8131384;19,3841619
T998372825;250959069; Douglas Craig;Customer 3771;delivery;D;delivered;12;NULL;NULL;18.11.2020 14:18;14:00;4,19;NULL;Poznan;52,37767792;16,88302994;52,4112779;16,9108886
T998372825;250407747; Douglas Craig;Customer 4411;pickup;P;delivered;12;NULL;NULL;18.11.2020 14:41;14:30;3,15;NULL;Poznan;52,37839896;16,89576093;52,39796911;16,86233826
T998372825;250407205; Douglas Craig;Customer 2676;delivery;D;delivered;12;NULL;1;18.11.2020 13:57;13:30;10,6;NULL;Poznan;52,3475647;16,79507065;52,4112779;16,9108886
T998372825;250886321; Douglas Craig;Customer 1267;pickup;P;not delivered;12;NULL;NULL;18.11.2020 14:18;14:00;5,07;NULL;Poznan;52,44743605;16,86545084;52,4112779;16,9108886
T998372825;250738525; Douglas Craig;Customer 4422;delivery;D;delivered;12;1;NULL;18.11.2020 12:07;12:00;1,07;NULL;Poznan;52,4017601;16,9084549;52,4112779;16,9108886
T998372825;250534885; Douglas Craig;Customer 4533;delivery;D;delivered;12;1;NULL;18.11.2020 14:52;14:30;0,21;NULL;Poznan;52,404953;16,86435318;52,40374417;16,86191085
T998372825;250523648; Douglas Craig;Customer 3115;delivery;D;delivered;12;NULL;NULL;18.11.2020 12:19;12:00;2,25;NULL;Poznan;52,39171219;16,90250397;52,4112779;16,9108886
T998675861;250384352; Mark Greer;Customer 199;delivery;D;delivered;17;NULL;NULL;18.11.2020 08:21;08:00;0,02;1;Leszno;52,60672379;15,91131973;52,6067787;15,9109873
T998675861;250352426; Mark Greer;Customer 1091;delivery;D;delivered;17;1;NULL;18.11.2020 08:34;08:30;2,43;1;Leszno;52,63211441;15,90130615;52,613029;15,91885
T998675861;250889900; Mark Greer;Customer 3887;delivery;D;delivered;17;1;1;18.11.2020 12:18;12:00;5,68;NULL;Leszno;52,67229462;15,30971527;52,6872273;15,2294697
T998675861;250384479; Mark Greer;Customer 199;delivery;D;delivered;17;1;NULL;18.11.2020 08:21;08:00;0,02;NULL;Leszno;52,60672379;15,91131973;52,6067787;15,9109873
T998675861;250357734; Mark Greer;Customer 1366;delivery;D;delivered;17;NULL;1;18.11.2020 07:43;07:30;0,05;NULL;Leszno;52,50089645;15,91334915;52,5008479;15,9126514
T994273004;250529561; Luis Paul;Customer 4078;delivery;D;delivered;14;1;NULL;18.11.2020 11:49;11:30;35,65;NULL;Leszno;52,70864487;15,36310577;52,423657;15,6031424
T994273004;250467175; Luis Paul;Customer 2387;delivery;D;delivered;14;1;1;18.11.2020 07:40;07:30;0,3;NULL;Leszno;52,44388962;15,11778259;52,4465634;15,1172607
T994273004;250265257; Luis Paul;Customer 4450;pickup;P;delivered;14;NULL;NULL;18.11.2020 13:36;13:30;2,71;1;Leszno;52,31880188;16,12650299;52,3054173;16,0933881
T994273004;250711818; Luis Paul;Customer 4450;pickup;P;delivered;14;NULL;1;18.11.2020 13:36;13:30;2,69;1;Leszno;52,31880188;16,12650299;52,3054422;16,0936489
T994273004;250612740; Luis Paul;Customer 4450;pickup;P;delivered;14;NULL;1;18.11.2020 13:36;13:30;2,69;1;Leszno;52,31880188;16,12650299;52,3054424;16,0936508
T994273004;250660562; Luis Paul;Customer 724;delivery;D;delivered;14;1;1;18.11.2020 08:29;08:00;1,6;NULL;Leszno;52,60206604;14,67818069;52,6118233;14,695575
T994273004;250819256; Luis Paul;Customer 1108;delivery;D;delivered;14;NULL;NULL;18.11.2020 10:49;10:30;0,13;1;Leszno;52,72728729;15,24267578;52,7263973;15,2438803
T994273004;250514555; Luis Paul;Customer 3967;delivery;D;delivered;14;1;NULL;18.11.2020 12:40;12:30;3,38;1;Leszno;52,25053024;15,9252739;52,2526433;15,8759438
T994273004;250848636; Luis Paul;Customer 4449;pickup;P;delivered;14;1;1;18.11.2020 13:36;13:30;2,69;1;Leszno;52,31880188;16,12650299;52,3054409;16,0936356
T994273004;250245312; Luis Paul;Customer 4449;pickup;P;delivered;14;NULL;1;18.11.2020 13:29;13:00;2,71;1;Leszno;52,31880188;16,12650299;52,3054509;16,0932643
T994273004;250463828; Luis Paul;Customer 5426;pickup;P;delivered;14;1;NULL;18.11.2020 10:32;10:30;0,38;1;Leszno;52,74337006;15,24952316;52,741453;15,2542501
T994273004;250551583; Luis Paul;Customer 2498;delivery;D;delivered;14;NULL;NULL;18.11.2020 12:13;12:00;2,07;1;Leszno;52,35506439;15,82805252;52,3471719;15,8004807
T994273004;250515901; Luis Paul;Customer 3083;delivery;D;delivered;14;NULL;1;18.11.2020 09:42;09:30;10,93;1;Leszno;52,77980423;14,94789124;52,8694738;15,0139293
T991952095;250336369; Nelson West;Customer 2687;pickup;P;delivered;12;1;NULL;18.11.2020 09:31;09:30;0,68;1;Lodz;51,72581482;19,49449539;51,7200842;19,4911952
T991952095;250672591; Nelson West;Customer 1417;delivery;D;delivered;12;1;1;18.11.2020 09:00;08:30;0,05;NULL;Lodz;51,7312851;19,5255394;51,7309087;19,5258084
T991952095;250874158; Nelson West;Customer 932;delivery;D;delivered;12;1;NULL;18.11.2020 10:02;10:00;0,25;NULL;Lodz;51,75027847;19,50576019;51,7519036;19,5033534
T991952095;250609437; Nelson West;Customer 2013;pickup;P;delivered;12;1;1;18.11.2020 12:18;12:00;0,17;NULL;Lodz;51,71135712;19,45091248;51,7099487;19,451874
T991952095;250249764; Nelson West;Customer 834;delivery;D;delivered;12;1;1;18.11.2020 08:46;08:30;0,03;NULL;Lodz;51,74659729;19,51678848;51,7464001;19,517052
T991952095;250932127; Nelson West;Customer 3340;delivery;D;delivered;12;NULL;1;18.11.2020 10:40;10:30;0,13;NULL;Lodz;51,75946426;19,46516418;51,758707;19,4638123
T991952095;250311377; Nelson West;Customer 3289;delivery;D;delivered;12;1;1;18.11.2020 10:40;10:30;0,14;NULL;Lodz;51,75979233;19,4647522;51,7587123;19,4637938
T991952095;250322883; Nelson West;Customer 996;delivery;D;delivered;12;NULL;NULL;18.11.2020 08:26;08:00;0,07;1;Lodz;51,74440002;19,51556778;51,7444934;19,5165275
T991952095;250510652; Nelson West;Customer 840;delivery;D;delivered;12;1;1;18.11.2020 08:45;08:30;0,03;NULL;Lodz;51,74659729;19,51678848;51,7464018;19,5170538
T991952095;250203288; Nelson West;Customer 3480;delivery;D;delivered;12;NULL;NULL;18.11.2020 10:40;10:30;0,13;NULL;Lodz;51,75946426;19,46516418;51,7587132;19,463809
T991952095;250798438; Nelson West;Customer 833;delivery;D;delivered;12;1;1;18.11.2020 08:45;08:30;0,12;NULL;Lodz;51,74749998;19,51709824;51,7464112;19,5170576
T991952095;250682734; Nelson West;Customer 832;delivery;D;delivered;12;1;NULL;18.11.2020 08:45;08:30;0,12;NULL;Lodz;51,74749998;19,51709824;51,7464;19,517052
T996151323;250318084;Brian Banks;Customer 425;pickup;P;delivered;15;NULL;1;18.11.2020 12:20;12:00;0,1;NULL;Lodz;51,81220245;19,38028717;51,8123313;19,3788575
T996151323;250383089;Brian Banks;Customer 425;pickup;P;delivered;15;1;NULL;18.11.2020 12:20;12:00;0,1;NULL;Lodz;51,81220245;19,38028717;51,8123313;19,3788575
T996151323;250331993;Brian Banks;Customer 801;pickup;P;delivered;15;1;1;18.11.2020 11:42;11:30;0,04;1;Lodz;51,81263733;19,39634323;51,8130087;19,3962824
T996151323;250911855;Brian Banks;Customer 330;delivery;D;delivered;15;1;1;18.11.2020 09:03;09:00;0,15;1;Lodz;51,739151;19,57920074;51,7404594;19,5793444
T996151323;250354570;Brian Banks;Customer 128;delivery;D;delivered;15;1;NULL;18.11.2020 11:04;11:00;0,4;NULL;Lodz;51,73555756;19,51488113;51,7324876;19,5119911
T996151323;250370900;Brian Banks;Customer 425;pickup;P;delivered;15;NULL;1;18.11.2020 12:20;12:00;0,1;NULL;Lodz;51,81220245;19,38028717;51,8123313;19,3788575
T993468958;250975297; Pablo Farmer;Customer 1471;pickup;P;delivered;27;NULL;1;18.11.2020 15:51;15:30;0,02;1;Poznan;52,36882401;16,93412018;52,3687732;16,9344371
T993468958;250269184; Pablo Farmer;Customer 2956;delivery;D;delivered;27;1;1;18.11.2020 14:36;14:30;1,8;NULL;Poznan;52,31225586;17,045784;52,3183105;17,0213521
T993468958;250251383; Pablo Farmer;Customer 2956;delivery;D;delivered;27;NULL;NULL;18.11.2020 14:36;14:30;1,8;NULL;Poznan;52,31225586;17,045784;52,3183105;17,0213521
T993468958;250584640; Pablo Farmer;Customer 2958;delivery;D;delivered;27;1;1;18.11.2020 14:36;14:30;1,99;NULL;Poznan;52,33500671;17,01107025;52,3183136;17,0213524
T993468958;250424963; Pablo Farmer;Customer 295;delivery;D;delivered;27;NULL;1;18.11.2020 12:58;12:30;3,26;1;Poznan;52,31221008;17,04601669;52,3332374;17,0127459
T993468958;250214110; Pablo Farmer;Customer 295;delivery;D;delivered;27;1;NULL;18.11.2020 12:58;12:30;3,26;1;Poznan;52,31221008;17,04601669;52,3332374;17,0127459
T993468958;250873918; Pablo Farmer;Customer 2959;delivery;D;delivered;27;NULL;NULL;18.11.2020 14:36;14:30;0,23;1;Poznan;52,31657028;17,01948547;52,3183132;17,021351
T993468958;250673809; Pablo Farmer;Customer 4174;delivery;D;delivered;27;1;NULL;18.11.2020 13:45;13:30;0,02;1;Poznan;52,31657028;17,01948547;52,3165582;17,0197345
T993468958;250992701; Pablo Farmer;Customer 2959;delivery;D;delivered;27;NULL;NULL;18.11.2020 14:36;14:30;0,23;1;Poznan;52,31657028;17,01948547;52,3183132;17,021351
T994686329;250477821;Roosevelt Morgan;Customer 3951;pickup;P;delivered;21;1;1;18.11.2020 14:43;14:30;0,03;1;Poznan;52,42869949;16,83501434;52,4289092;16,8347331
